MATCHER,NRACTIONS,NRROOTS,TIME,NROPTIONS,GT_BUM_SMT,GT_BUM_SMT_SBUP,GT_BUM_SZT,GT_CD_LSIM,GT_CD_ML,GT_CD_SSIM1,GT_CD_SSIM2,GT_STM_MH,GT_XYM_SIM,GUMTREE_MATCH_GT_MINH,
SimpleGumtree,61,2,1,2,,0.999,,,,,,5,,,
ClassicGumtree,2,2,2,3,0.1,,100,,,,,1,,,
ClassicGumtree,14,8,2,3,0.1,,100,,,,,2,,,
ClassicGumtree,14,8,2,3,0.1,,100,,,,,3,,,
ClassicGumtree,125,12,1,3,0.1,,100,,,,,4,,,
ClassicGumtree,211,18,1,3,0.1,,100,,,,,5,,,
ClassicGumtree,2,2,3,3,0.2,,100,,,,,1,,,
ClassicGumtree,14,8,3,3,0.2,,100,,,,,2,,,
ClassicGumtree,14,8,2,3,0.2,,100,,,,,3,,,
ClassicGumtree,125,12,0,3,0.2,,100,,,,,4,,,
ClassicGumtree,211,18,1,3,0.2,,100,,,,,5,,,
ClassicGumtree,2,2,2,3,0.3,,100,,,,,1,,,
ClassicGumtree,14,8,2,3,0.3,,100,,,,,2,,,
ClassicGumtree,14,8,2,3,0.3,,100,,,,,3,,,
ClassicGumtree,125,12,1,3,0.3,,100,,,,,4,,,
ClassicGumtree,211,18,1,3,0.3,,100,,,,,5,,,
ClassicGumtree,2,2,4,3,0.4,,100,,,,,1,,,
ClassicGumtree,14,8,3,3,0.4,,100,,,,,2,,,
ClassicGumtree,14,8,2,3,0.4,,100,,,,,3,,,
ClassicGumtree,125,12,1,3,0.4,,100,,,,,4,,,
ClassicGumtree,211,18,1,3,0.4,,100,,,,,5,,,
ClassicGumtree,2,2,3,3,0.5,,100,,,,,1,,,
ClassicGumtree,51,10,1,3,0.5,,100,,,,,2,,,
ClassicGumtree,58,9,4,3,0.5,,100,,,,,3,,,
ClassicGumtree,125,12,8,3,0.5,,100,,,,,4,,,
ClassicGumtree,211,18,1,3,0.5,,100,,,,,5,,,
ClassicGumtree,2,2,2,3,0.6,,100,,,,,1,,,
ClassicGumtree,51,10,1,3,0.6,,100,,,,,2,,,
ClassicGumtree,58,9,1,3,0.6,,100,,,,,3,,,
ClassicGumtree,125,12,1,3,0.6,,100,,,,,4,,,
ClassicGumtree,217,6,1,3,0.6,,100,,,,,5,,,
ClassicGumtree,2,2,2,3,0.7,,100,,,,,1,,,
ClassicGumtree,51,10,1,3,0.7,,100,,,,,2,,,
ClassicGumtree,58,9,1,3,0.7,,100,,,,,3,,,
ClassicGumtree,125,12,1,3,0.7,,100,,,,,4,,,
ClassicGumtree,217,6,1,3,0.7,,100,,,,,5,,,
ClassicGumtree,22,9,1,3,0.799,,100,,,,,1,,,
ClassicGumtree,51,10,1,3,0.799,,100,,,,,2,,,
ClassicGumtree,58,9,0,3,0.799,,100,,,,,3,,,
ClassicGumtree,134,9,1,3,0.799,,100,,,,,4,,,
ClassicGumtree,217,6,1,3,0.799,,100,,,,,5,,,
ClassicGumtree,22,9,1,3,0.899,,100,,,,,1,,,
ClassicGumtree,51,10,1,3,0.899,,100,,,,,2,,,
ClassicGumtree,69,12,0,3,0.899,,100,,,,,3,,,
ClassicGumtree,134,9,1,3,0.899,,100,,,,,4,,,
ClassicGumtree,217,6,1,3,0.899,,100,,,,,5,,,
ClassicGumtree,36,21,1,3,0.999,,100,,,,,1,,,
ClassicGumtree,62,13,1,3,0.999,,100,,,,,2,,,
ClassicGumtree,69,12,0,3,0.999,,100,,,,,3,,,
ClassicGumtree,134,9,1,3,0.999,,100,,,,,4,,,
ClassicGumtree,217,6,1,3,0.999,,100,,,,,5,,,
ClassicGumtree,2,2,3,3,0.1,,200,,,,,1,,,
ClassicGumtree,14,8,2,3,0.1,,200,,,,,2,,,
ClassicGumtree,14,8,44,3,0.1,,200,,,,,3,,,
ClassicGumtree,125,12,1,3,0.1,,200,,,,,4,,,
ClassicGumtree,211,18,1,3,0.1,,200,,,,,5,,,
ClassicGumtree,2,2,1,3,0.2,,200,,,,,1,,,
ClassicGumtree,14,8,1,3,0.2,,200,,,,,2,,,
ClassicGumtree,14,8,1,3,0.2,,200,,,,,3,,,
ClassicGumtree,125,12,0,3,0.2,,200,,,,,4,,,
ClassicGumtree,211,18,1,3,0.2,,200,,,,,5,,,
ClassicGumtree,2,2,1,3,0.3,,200,,,,,1,,,
ClassicGumtree,14,8,1,3,0.3,,200,,,,,2,,,
ClassicGumtree,14,8,1,3,0.3,,200,,,,,3,,,
ClassicGumtree,125,12,1,3,0.3,,200,,,,,4,,,
ClassicGumtree,211,18,0,3,0.3,,200,,,,,5,,,
ClassicGumtree,2,2,8,3,0.4,,200,,,,,1,,,
ClassicGumtree,14,8,25,3,0.4,,200,,,,,2,,,
ClassicGumtree,14,8,4,3,0.4,,200,,,,,3,,,
ClassicGumtree,125,12,2,3,0.4,,200,,,,,4,,,
ClassicGumtree,211,18,20,3,0.4,,200,,,,,5,,,
ClassicGumtree,2,2,33,3,0.5,,200,,,,,1,,,
ClassicGumtree,51,10,1,3,0.5,,200,,,,,2,,,
ClassicGumtree,58,9,1,3,0.5,,200,,,,,3,,,
ClassicGumtree,125,12,1,3,0.5,,200,,,,,4,,,
ClassicGumtree,211,18,0,3,0.5,,200,,,,,5,,,
ClassicGumtree,2,2,2,3,0.6,,200,,,,,1,,,
ClassicGumtree,51,10,1,3,0.6,,200,,,,,2,,,
ClassicGumtree,58,9,0,3,0.6,,200,,,,,3,,,
ClassicGumtree,125,12,1,3,0.6,,200,,,,,4,,,
ClassicGumtree,217,6,1,3,0.6,,200,,,,,5,,,
ClassicGumtree,2,2,2,3,0.7,,200,,,,,1,,,
ClassicGumtree,51,10,1,3,0.7,,200,,,,,2,,,
ClassicGumtree,58,9,1,3,0.7,,200,,,,,3,,,
ClassicGumtree,125,12,0,3,0.7,,200,,,,,4,,,
ClassicGumtree,217,6,1,3,0.7,,200,,,,,5,,,
ClassicGumtree,22,9,1,3,0.799,,200,,,,,1,,,
ClassicGumtree,51,10,0,3,0.799,,200,,,,,2,,,
ClassicGumtree,58,9,1,3,0.799,,200,,,,,3,,,
ClassicGumtree,134,9,1,3,0.799,,200,,,,,4,,,
ClassicGumtree,217,6,1,3,0.799,,200,,,,,5,,,
ClassicGumtree,22,9,1,3,0.899,,200,,,,,1,,,
ClassicGumtree,51,10,1,3,0.899,,200,,,,,2,,,
ClassicGumtree,69,12,2,3,0.899,,200,,,,,3,,,
ClassicGumtree,134,9,1,3,0.899,,200,,,,,4,,,
ClassicGumtree,217,6,1,3,0.899,,200,,,,,5,,,
ClassicGumtree,36,21,1,3,0.999,,200,,,,,1,,,
ClassicGumtree,62,13,4,3,0.999,,200,,,,,2,,,
ClassicGumtree,69,12,1,3,0.999,,200,,,,,3,,,
ClassicGumtree,134,9,3,3,0.999,,200,,,,,4,,,
ClassicGumtree,217,6,2,3,0.999,,200,,,,,5,,,
ClassicGumtree,2,2,361,3,0.1,,300,,,,,1,,,
ClassicGumtree,2,2,344,3,0.1,,300,,,,,2,,,
ClassicGumtree,2,2,356,3,0.1,,300,,,,,3,,,
ClassicGumtree,2,2,266,3,0.1,,300,,,,,4,,,
ClassicGumtree,2,2,240,3,0.1,,300,,,,,5,,,
ClassicGumtree,2,2,241,3,0.2,,300,,,,,1,,,
ClassicGumtree,2,2,220,3,0.2,,300,,,,,2,,,
ClassicGumtree,2,2,238,3,0.2,,300,,,,,3,,,
ClassicGumtree,2,2,244,3,0.2,,300,,,,,4,,,
ClassicGumtree,2,2,234,3,0.2,,300,,,,,5,,,
ClassicGumtree,2,2,383,3,0.3,,300,,,,,1,,,
ClassicGumtree,2,2,326,3,0.3,,300,,,,,2,,,
ClassicGumtree,2,2,346,3,0.3,,300,,,,,3,,,
ClassicGumtree,2,2,316,3,0.3,,300,,,,,4,,,
ClassicGumtree,2,2,340,3,0.3,,300,,,,,5,,,
ClassicGumtree,2,2,340,3,0.4,,300,,,,,1,,,
ClassicGumtree,2,2,361,3,0.4,,300,,,,,2,,,
ClassicGumtree,2,2,319,3,0.4,,300,,,,,3,,,
ClassicGumtree,2,2,299,3,0.4,,300,,,,,4,,,
ClassicGumtree,2,2,312,3,0.4,,300,,,,,5,,,
ClassicGumtree,2,2,320,3,0.5,,300,,,,,1,,,
ClassicGumtree,2,2,291,3,0.5,,300,,,,,2,,,
ClassicGumtree,2,2,295,3,0.5,,300,,,,,3,,,
ClassicGumtree,2,2,294,3,0.5,,300,,,,,4,,,
ClassicGumtree,2,2,232,3,0.5,,300,,,,,5,,,
ClassicGumtree,2,2,261,3,0.6,,300,,,,,1,,,
ClassicGumtree,2,2,255,3,0.6,,300,,,,,2,,,
ClassicGumtree,2,2,270,3,0.6,,300,,,,,3,,,
ClassicGumtree,2,2,306,3,0.6,,300,,,,,4,,,
ClassicGumtree,2,2,146,3,0.6,,300,,,,,5,,,
ClassicGumtree,2,2,316,3,0.7,,300,,,,,1,,,
ClassicGumtree,2,2,316,3,0.7,,300,,,,,2,,,
ClassicGumtree,2,2,293,3,0.7,,300,,,,,3,,,
ClassicGumtree,2,2,290,3,0.7,,300,,,,,4,,,
ClassicGumtree,2,2,206,3,0.7,,300,,,,,5,,,
ClassicGumtree,2,2,328,3,0.799,,300,,,,,1,,,
ClassicGumtree,2,2,304,3,0.799,,300,,,,,2,,,
ClassicGumtree,2,2,331,3,0.799,,300,,,,,3,,,
ClassicGumtree,2,2,199,3,0.799,,300,,,,,4,,,
ClassicGumtree,2,2,206,3,0.799,,300,,,,,5,,,
ClassicGumtree,2,2,291,3,0.899,,300,,,,,1,,,
ClassicGumtree,2,2,225,3,0.899,,300,,,,,2,,,
ClassicGumtree,2,2,154,3,0.899,,300,,,,,3,,,
ClassicGumtree,2,2,117,3,0.899,,300,,,,,4,,,
ClassicGumtree,2,2,162,3,0.899,,300,,,,,5,,,
ClassicGumtree,2,2,171,3,0.999,,300,,,,,1,,,
ClassicGumtree,2,2,143,3,0.999,,300,,,,,2,,,
ClassicGumtree,2,2,133,3,0.999,,300,,,,,3,,,
ClassicGumtree,2,2,133,3,0.999,,300,,,,,4,,,
ClassicGumtree,2,2,132,3,0.999,,300,,,,,5,,,
ClassicGumtree,2,2,292,3,0.1,,400,,,,,1,,,
ClassicGumtree,2,2,289,3,0.1,,400,,,,,2,,,
ClassicGumtree,2,2,255,3,0.1,,400,,,,,3,,,
ClassicGumtree,2,2,226,3,0.1,,400,,,,,4,,,
ClassicGumtree,2,2,269,3,0.1,,400,,,,,5,,,
ClassicGumtree,2,2,245,3,0.2,,400,,,,,1,,,
ClassicGumtree,2,2,291,3,0.2,,400,,,,,2,,,
ClassicGumtree,2,2,300,3,0.2,,400,,,,,3,,,
ClassicGumtree,2,2,269,3,0.2,,400,,,,,4,,,
ClassicGumtree,2,2,263,3,0.2,,400,,,,,5,,,
ClassicGumtree,2,2,328,3,0.3,,400,,,,,1,,,
ClassicGumtree,2,2,333,3,0.3,,400,,,,,2,,,
ClassicGumtree,2,2,301,3,0.3,,400,,,,,3,,,
ClassicGumtree,2,2,325,3,0.3,,400,,,,,4,,,
ClassicGumtree,2,2,294,3,0.3,,400,,,,,5,,,
ClassicGumtree,2,2,333,3,0.4,,400,,,,,1,,,
ClassicGumtree,2,2,308,3,0.4,,400,,,,,2,,,
ClassicGumtree,2,2,340,3,0.4,,400,,,,,3,,,
ClassicGumtree,2,2,328,3,0.4,,400,,,,,4,,,
ClassicGumtree,2,2,275,3,0.4,,400,,,,,5,,,
ClassicGumtree,2,2,262,3,0.5,,400,,,,,1,,,
ClassicGumtree,2,2,247,3,0.5,,400,,,,,2,,,
ClassicGumtree,2,2,275,3,0.5,,400,,,,,3,,,
ClassicGumtree,2,2,258,3,0.5,,400,,,,,4,,,
ClassicGumtree,2,2,262,3,0.5,,400,,,,,5,,,
ClassicGumtree,2,2,281,3,0.6,,400,,,,,1,,,
ClassicGumtree,2,2,247,3,0.6,,400,,,,,2,,,
ClassicGumtree,2,2,285,3,0.6,,400,,,,,3,,,
ClassicGumtree,2,2,254,3,0.6,,400,,,,,4,,,
ClassicGumtree,2,2,119,3,0.6,,400,,,,,5,,,
ClassicGumtree,2,2,309,3,0.7,,400,,,,,1,,,
ClassicGumtree,2,2,306,3,0.7,,400,,,,,2,,,
ClassicGumtree,2,2,290,3,0.7,,400,,,,,3,,,
ClassicGumtree,2,2,323,3,0.7,,400,,,,,4,,,
ClassicGumtree,2,2,141,3,0.7,,400,,,,,5,,,
ClassicGumtree,2,2,296,3,0.799,,400,,,,,1,,,
ClassicGumtree,2,2,325,3,0.799,,400,,,,,2,,,
ClassicGumtree,2,2,283,3,0.799,,400,,,,,3,,,
ClassicGumtree,2,2,129,3,0.799,,400,,,,,4,,,
ClassicGumtree,2,2,105,3,0.799,,400,,,,,5,,,
ClassicGumtree,2,2,312,3,0.899,,400,,,,,1,,,
ClassicGumtree,2,2,330,3,0.899,,400,,,,,2,,,
ClassicGumtree,2,2,174,3,0.899,,400,,,,,3,,,
ClassicGumtree,2,2,129,3,0.899,,400,,,,,4,,,
ClassicGumtree,2,2,184,3,0.899,,400,,,,,5,,,
ClassicGumtree,2,2,122,3,0.999,,400,,,,,1,,,
ClassicGumtree,2,2,144,3,0.999,,400,,,,,2,,,
ClassicGumtree,2,2,154,3,0.999,,400,,,,,3,,,
ClassicGumtree,2,2,155,3,0.999,,400,,,,,4,,,
ClassicGumtree,2,2,120,3,0.999,,400,,,,,5,,,
ClassicGumtree,2,2,301,3,0.1,,500,,,,,1,,,
ClassicGumtree,2,2,297,3,0.1,,500,,,,,2,,,
ClassicGumtree,2,2,265,3,0.1,,500,,,,,3,,,
ClassicGumtree,2,2,254,3,0.1,,500,,,,,4,,,
ClassicGumtree,2,2,285,3,0.1,,500,,,,,5,,,
ClassicGumtree,2,2,253,3,0.2,,500,,,,,1,,,
ClassicGumtree,2,2,293,3,0.2,,500,,,,,2,,,
ClassicGumtree,2,2,245,3,0.2,,500,,,,,3,,,
ClassicGumtree,2,2,303,3,0.2,,500,,,,,4,,,
ClassicGumtree,2,2,278,3,0.2,,500,,,,,5,,,
ClassicGumtree,2,2,314,3,0.3,,500,,,,,1,,,
ClassicGumtree,2,2,241,3,0.3,,500,,,,,2,,,
ClassicGumtree,2,2,263,3,0.3,,500,,,,,3,,,
ClassicGumtree,2,2,230,3,0.3,,500,,,,,4,,,
ClassicGumtree,2,2,298,3,0.3,,500,,,,,5,,,
ClassicGumtree,2,2,267,3,0.4,,500,,,,,1,,,
ClassicGumtree,2,2,259,3,0.4,,500,,,,,2,,,
ClassicGumtree,2,2,206,3,0.4,,500,,,,,3,,,
ClassicGumtree,2,2,287,3,0.4,,500,,,,,4,,,
ClassicGumtree,2,2,252,3,0.4,,500,,,,,5,,,
ClassicGumtree,2,2,279,3,0.5,,500,,,,,1,,,
ClassicGumtree,2,2,289,3,0.5,,500,,,,,2,,,
ClassicGumtree,2,2,256,3,0.5,,500,,,,,3,,,
ClassicGumtree,2,2,277,3,0.5,,500,,,,,4,,,
ClassicGumtree,2,2,240,3,0.5,,500,,,,,5,,,
ClassicGumtree,2,2,288,3,0.6,,500,,,,,1,,,
ClassicGumtree,2,2,257,3,0.6,,500,,,,,2,,,
ClassicGumtree,2,2,257,3,0.6,,500,,,,,3,,,
ClassicGumtree,2,2,301,3,0.6,,500,,,,,4,,,
ClassicGumtree,2,2,152,3,0.6,,500,,,,,5,,,
ClassicGumtree,2,2,308,3,0.7,,500,,,,,1,,,
ClassicGumtree,2,2,318,3,0.7,,500,,,,,2,,,
ClassicGumtree,2,2,340,3,0.7,,500,,,,,3,,,
ClassicGumtree,2,2,271,3,0.7,,500,,,,,4,,,
ClassicGumtree,2,2,130,3,0.7,,500,,,,,5,,,
ClassicGumtree,2,2,314,3,0.799,,500,,,,,1,,,
ClassicGumtree,2,2,288,3,0.799,,500,,,,,2,,,
ClassicGumtree,2,2,322,3,0.799,,500,,,,,3,,,
ClassicGumtree,2,2,175,3,0.799,,500,,,,,4,,,
ClassicGumtree,2,2,137,3,0.799,,500,,,,,5,,,
ClassicGumtree,2,2,293,3,0.899,,500,,,,,1,,,
ClassicGumtree,2,2,260,3,0.899,,500,,,,,2,,,
ClassicGumtree,2,2,119,3,0.899,,500,,,,,3,,,
ClassicGumtree,2,2,135,3,0.899,,500,,,,,4,,,
ClassicGumtree,2,2,118,3,0.899,,500,,,,,5,,,
ClassicGumtree,2,2,119,3,0.999,,500,,,,,1,,,
ClassicGumtree,2,2,136,3,0.999,,500,,,,,2,,,
ClassicGumtree,2,2,113,3,0.999,,500,,,,,3,,,
ClassicGumtree,2,2,110,3,0.999,,500,,,,,4,,,
ClassicGumtree,2,2,74,3,0.999,,500,,,,,5,,,
ClassicGumtree,2,2,272,3,0.1,,600,,,,,1,,,
ClassicGumtree,2,2,263,3,0.1,,600,,,,,2,,,
ClassicGumtree,2,2,231,3,0.1,,600,,,,,3,,,
ClassicGumtree,2,2,264,3,0.1,,600,,,,,4,,,
ClassicGumtree,2,2,236,3,0.1,,600,,,,,5,,,
ClassicGumtree,2,2,265,3,0.2,,600,,,,,1,,,
ClassicGumtree,2,2,250,3,0.2,,600,,,,,2,,,
ClassicGumtree,2,2,258,3,0.2,,600,,,,,3,,,
ClassicGumtree,2,2,257,3,0.2,,600,,,,,4,,,
ClassicGumtree,2,2,250,3,0.2,,600,,,,,5,,,
ClassicGumtree,2,2,266,3,0.3,,600,,,,,1,,,
ClassicGumtree,2,2,242,3,0.3,,600,,,,,2,,,
ClassicGumtree,2,2,228,3,0.3,,600,,,,,3,,,
ClassicGumtree,2,2,253,3,0.3,,600,,,,,4,,,
ClassicGumtree,2,2,241,3,0.3,,600,,,,,5,,,
ClassicGumtree,2,2,259,3,0.4,,600,,,,,1,,,
ClassicGumtree,2,2,263,3,0.4,,600,,,,,2,,,
ClassicGumtree,2,2,267,3,0.4,,600,,,,,3,,,
ClassicGumtree,2,2,249,3,0.4,,600,,,,,4,,,
ClassicGumtree,2,2,242,3,0.4,,600,,,,,5,,,
ClassicGumtree,2,2,276,3,0.5,,600,,,,,1,,,
ClassicGumtree,2,2,231,3,0.5,,600,,,,,2,,,
ClassicGumtree,2,2,229,3,0.5,,600,,,,,3,,,
ClassicGumtree,2,2,291,3,0.5,,600,,,,,4,,,
ClassicGumtree,2,2,266,3,0.5,,600,,,,,5,,,
ClassicGumtree,2,2,264,3,0.6,,600,,,,,1,,,
ClassicGumtree,2,2,248,3,0.6,,600,,,,,2,,,
ClassicGumtree,2,2,246,3,0.6,,600,,,,,3,,,
ClassicGumtree,2,2,217,3,0.6,,600,,,,,4,,,
ClassicGumtree,2,2,109,3,0.6,,600,,,,,5,,,
ClassicGumtree,2,2,234,3,0.7,,600,,,,,1,,,
ClassicGumtree,2,2,271,3,0.7,,600,,,,,2,,,
ClassicGumtree,2,2,260,3,0.7,,600,,,,,3,,,
ClassicGumtree,2,2,257,3,0.7,,600,,,,,4,,,
ClassicGumtree,2,2,110,3,0.7,,600,,,,,5,,,
ClassicGumtree,2,2,263,3,0.799,,600,,,,,1,,,
ClassicGumtree,2,2,255,3,0.799,,600,,,,,2,,,
ClassicGumtree,2,2,224,3,0.799,,600,,,,,3,,,
ClassicGumtree,2,2,130,3,0.799,,600,,,,,4,,,
ClassicGumtree,2,2,104,3,0.799,,600,,,,,5,,,
ClassicGumtree,2,2,258,3,0.899,,600,,,,,1,,,
ClassicGumtree,2,2,281,3,0.899,,600,,,,,2,,,
ClassicGumtree,2,2,134,3,0.899,,600,,,,,3,,,
ClassicGumtree,2,2,125,3,0.899,,600,,,,,4,,,
ClassicGumtree,2,2,86,3,0.899,,600,,,,,5,,,
ClassicGumtree,2,2,109,3,0.999,,600,,,,,1,,,
ClassicGumtree,2,2,119,3,0.999,,600,,,,,2,,,
ClassicGumtree,2,2,131,3,0.999,,600,,,,,3,,,
ClassicGumtree,2,2,145,3,0.999,,600,,,,,4,,,
ClassicGumtree,2,2,135,3,0.999,,600,,,,,5,,,
ClassicGumtree,2,2,249,3,0.1,,700,,,,,1,,,
ClassicGumtree,2,2,208,3,0.1,,700,,,,,2,,,
ClassicGumtree,2,2,267,3,0.1,,700,,,,,3,,,
ClassicGumtree,2,2,234,3,0.1,,700,,,,,4,,,
ClassicGumtree,2,2,250,3,0.1,,700,,,,,5,,,
ClassicGumtree,2,2,256,3,0.2,,700,,,,,1,,,
ClassicGumtree,2,2,213,3,0.2,,700,,,,,2,,,
ClassicGumtree,2,2,244,3,0.2,,700,,,,,3,,,
ClassicGumtree,2,2,233,3,0.2,,700,,,,,4,,,
ClassicGumtree,2,2,265,3,0.2,,700,,,,,5,,,
ClassicGumtree,2,2,229,3,0.3,,700,,,,,1,,,
ClassicGumtree,2,2,237,3,0.3,,700,,,,,2,,,
ClassicGumtree,2,2,271,3,0.3,,700,,,,,3,,,
ClassicGumtree,2,2,237,3,0.3,,700,,,,,4,,,
ClassicGumtree,2,2,281,3,0.3,,700,,,,,5,,,
ClassicGumtree,2,2,210,3,0.4,,700,,,,,1,,,
ClassicGumtree,2,2,219,3,0.4,,700,,,,,2,,,
ClassicGumtree,2,2,240,3,0.4,,700,,,,,3,,,
ClassicGumtree,2,2,265,3,0.4,,700,,,,,4,,,
ClassicGumtree,2,2,246,3,0.4,,700,,,,,5,,,
ClassicGumtree,2,2,224,3,0.5,,700,,,,,1,,,
ClassicGumtree,2,2,263,3,0.5,,700,,,,,2,,,
ClassicGumtree,2,2,258,3,0.5,,700,,,,,3,,,
ClassicGumtree,2,2,262,3,0.5,,700,,,,,4,,,
ClassicGumtree,2,2,237,3,0.5,,700,,,,,5,,,
ClassicGumtree,2,2,255,3,0.6,,700,,,,,1,,,
ClassicGumtree,2,2,220,3,0.6,,700,,,,,2,,,
ClassicGumtree,2,2,231,3,0.6,,700,,,,,3,,,
ClassicGumtree,2,2,218,3,0.6,,700,,,,,4,,,
ClassicGumtree,2,2,106,3,0.6,,700,,,,,5,,,
ClassicGumtree,2,2,293,3,0.7,,700,,,,,1,,,
ClassicGumtree,2,2,238,3,0.7,,700,,,,,2,,,
ClassicGumtree,2,2,288,3,0.7,,700,,,,,3,,,
ClassicGumtree,2,2,267,3,0.7,,700,,,,,4,,,
ClassicGumtree,2,2,130,3,0.7,,700,,,,,5,,,
ClassicGumtree,2,2,247,3,0.799,,700,,,,,1,,,
ClassicGumtree,2,2,234,3,0.799,,700,,,,,2,,,
ClassicGumtree,2,2,255,3,0.799,,700,,,,,3,,,
ClassicGumtree,2,2,150,3,0.799,,700,,,,,4,,,
ClassicGumtree,2,2,144,3,0.799,,700,,,,,5,,,
ClassicGumtree,2,2,243,3,0.899,,700,,,,,1,,,
ClassicGumtree,2,2,235,3,0.899,,700,,,,,2,,,
ClassicGumtree,2,2,136,3,0.899,,700,,,,,3,,,
ClassicGumtree,2,2,106,3,0.899,,700,,,,,4,,,
ClassicGumtree,2,2,128,3,0.899,,700,,,,,5,,,
ClassicGumtree,2,2,104,3,0.999,,700,,,,,1,,,
ClassicGumtree,2,2,125,3,0.999,,700,,,,,2,,,
ClassicGumtree,2,2,112,3,0.999,,700,,,,,3,,,
ClassicGumtree,2,2,99,3,0.999,,700,,,,,4,,,
ClassicGumtree,2,2,126,3,0.999,,700,,,,,5,,,
ClassicGumtree,2,2,248,3,0.1,,800,,,,,1,,,
ClassicGumtree,2,2,282,3,0.1,,800,,,,,2,,,
ClassicGumtree,2,2,263,3,0.1,,800,,,,,3,,,
ClassicGumtree,2,2,203,3,0.1,,800,,,,,4,,,
ClassicGumtree,2,2,229,3,0.1,,800,,,,,5,,,
ClassicGumtree,2,2,255,3,0.2,,800,,,,,1,,,
ClassicGumtree,2,2,252,3,0.2,,800,,,,,2,,,
ClassicGumtree,2,2,261,3,0.2,,800,,,,,3,,,
ClassicGumtree,2,2,252,3,0.2,,800,,,,,4,,,
ClassicGumtree,2,2,240,3,0.2,,800,,,,,5,,,
ClassicGumtree,2,2,254,3,0.3,,800,,,,,1,,,
ClassicGumtree,2,2,266,3,0.3,,800,,,,,2,,,
ClassicGumtree,2,2,288,3,0.3,,800,,,,,3,,,
ClassicGumtree,2,2,235,3,0.3,,800,,,,,4,,,
ClassicGumtree,2,2,245,3,0.3,,800,,,,,5,,,
ClassicGumtree,2,2,231,3,0.4,,800,,,,,1,,,
